ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ABTA AKGDH ALLTN FORtppi GHMT2r NDPK2 PDH PGI POX PPKr PPS PYRtex TKT2 TRDR TRPAS2,15,0.05677246,1.68229716,0.0605383314374611,1.34693673952213
ABTA ASNS2 GHMT2r MTHFD/MTHFC NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS TRDR,13,0.09325704,1.68212025,0.0272973493475667,1.28777344839057
ABTA GHMT2r MTHFD/MTHFC NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS TRDR,12,0.0933932,1.68202114,0.0272957774227673,1.28753615501023
ABTA ASNS2 MTHFD/MTHFC NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS TRDR,12,0.09343634,1.68198974,0.0272952686288869,1.28746100445954
ABTA MTHFD/MTHFC NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS TRDR,11,0.09357302,1.68189026,0.0272936579368711,1.28722299343441
AACPS7 ABTA AKGDH CBMKr FORtppi GHMT2r PDH PGI POX PPKr PPS PYRtex TALA TKT2,14,0.04561675,1.68169115,0.0828555300410484,1.36273317393013
ABTA AKGDH CBMKr FORtppi GHMT2r PDH PGI POX PPKr PPS PYRtex TALA TKT2,13,0.04564857,1.6816435,0.0828531978110158,1.36267046405523
ABTA ADNCYC/PDE1 ADNK1 AKGDH ALLTN EDTXSF1 FORtppi GLU5K/G5SD NDPK2 PDH PGI PGM POX PPC PPS PYRtex SUCOAS TKT2,18,0.05302699,1.68117569,0.0675501287174702,1.35239732221553
ABTA AKGDH CPPPGO FORtppi GARFT GHMT2r NTD11 PDH PFL PGI PGM POX PPS PYRtex TKT2,15,0.04613317,1.68091783,0.0799639391786865,1.36272105197431
ABTA AKGDH FORtppi GARFT GHMT2r NTD11 PDH PFL PGI PGM POX PPS PYRtex TKT2,14,0.04613464,1.68091564,0.0799639923493495,1.36271810387562
ABTA AKGDH EAR161x FEENTERR4 FORtppi G3PEabcpp NDPK2 PDH PFL PGI PGM POX PPC PPS PROD2 PUNP2 PYRtex TKT2 TRPAS2,19,0.05463545,1.68064079,0.0650050470893897,1.34998307910062
ABTA AKGDH ALLTN FORtppi GARFT GHMT2r NDPK2 PDH PGI POX PPS PYRtex TKT2 TRDR TRPAS2,15,0.058194,1.68060193,0.0604809774203527,1.3441889043303
ABTA AKGDH FORtppi GHMT2r HACD5 NDPK2 OPHHX PDH PGI POX PPKr PPS PYRtex TALA TKT2 TRPAS2,16,0.05563912,1.67936664,0.0618742711962375,1.34914453745487
ABTA AKGDH FORtppi GHMT2r HACD5 NDPK2 NDPK5 NTD7 NTPTP2 PDH PFL PGI POX PPKr PPS PYRtex TALA TKT2 TRPAS2,19,0.05563915,1.6793666,0.0618744175638916,1.349144426585
ABTA ASNS2 GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS,13,0.09531534,1.67911302,0.0272498634532489,1.28438439480605
ABTA ASNS2 MTHFD/MTHFC NDPK2 NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS,12,0.09534361,1.67909199,0.027249545092744,1.28433559595574
ABTA GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS,12,0.09545758,1.67900723,0.0272482290039198,1.28413893321447
ABTA MTHFD/MTHFC NDPK2 NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS,11,0.09548593,1.67898614,0.0272478887727228,1.28409003373462
ABTA AKGDH ALLTN FORtppi GHMT2r NDPK2 NTD11 PDH PGI POX PPS PYRtex TKT2 TRDR TRPAS2,15,0.05959331,1.67893321,0.0587883102985889,1.34208833396202
ABTA AKGDH ALLTN FORtppi GARFT GHMT2r NDPK2 PDH PGI POX PPS PYRtex TKT2 TRDR,14,0.05826896,1.67885654,0.060422049749987,1.34424768003737
ABTA AKGDH FORtppi GHMT2r NDPK2 NDPK5 NTD7 NTPTP2 OPHHX PDH PFL PGI POX PPKr PPS PYRtex TALA TKT2 TRPAS2,19,0.05612677,1.67874757,0.0618528377813296,1.34820184759523
ABTA AKGDH FORtppi GHMT2r NDPK2 PDH PGI POX PPKr PPS PYRtex TALA TKT2 TRPAS2,14,0.0561268,1.67874753,0.0618529828887448,1.34820173723507
ABTA AKGDH AMPN FORtppi GHMT2r GLYCLTDy GTHRDHpp MALt2_3pp NDPK3 NTD11 P5CD PDH PFL PGI PGM POX PPS PYRtex TKT2,19,0.05026068,1.6778095,0.0718923818778417,1.35707889314651
ABTA AKGDH ALLTN FORtppi GHMT2r NDPK2 PDH PGM POX PPS PYRtex TALA TKT2,13,0.05579116,1.67758804,0.0648946894095767,1.34793849983077
ABTA AKGDH ALLTN FORtppi GHMT2r NDPK2 NTD11 PDH PGI POX PPS PYRtex TKT2 TRDR,14,0.05967168,1.67714389,0.0587293670967535,1.34214622458531
ABTA AKGDH FORtppi GHMT2r NDPK2 PDH PGI POX PPKr PPS PYRtex TALA TKT2,13,0.05619671,1.67706167,0.0617947207229747,1.34826286429215
ABTA ABUTt2pp AKGDH CBMKr FORtppi GARFT GHMT2r LPLIPAL2G160 NDPK2 NDPK4 PDH PFL PGI POX PPS PYRtex TKT2 TRDR,18,0.06080368,1.6765574,0.0578292300729166,1.34020439188463
ABTA AKGDH ALLTN CYTK1 FORtppi NDPK2 PDH PFL PGI POX PPS PYRtex TALA TKT2,14,0.06036325,1.67615935,0.0583021954583293,1.34098395505198
ABTA MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TKT2,10,0.09175257,1.67615391,0.0309961889895837,1.28981191119633
3OAS181/3OAR181/3HAD181 ABTA AKGDH FORtppi GHMT2r GLUDy HACD5 MTHFD/MTHFC NDPK2 NDPK5 NTD7 PDH PGI PIt2rpp POX PPS PYRtex TKT2 TRPAS2,19,0.04183374,1.67611678,0.102413984501505,1.3647312517413
ABTA AKGDH ALLTN FORtppi GHMT2r PDH PGI POX PPS PYRtex TALA TKT2,12,0.04937107,1.67606924,0.0762446509666491,1.35762119373715
ABTA AKGDH ALLTN FORtppi GHMT2r NDPK2 PDH PGI POX PPKr PPS PYRtex TKT2 TRPAS2,14,0.05829329,1.67599719,0.0603252964449253,1.34454875157205
ABTA AKGDH CPPPGO FORtppi GARFT GHMT2r PDH PFL PGI PGM POX PPS PYRtex TKT2,14,0.05002809,1.67508538,0.0719827600853842,1.35784051517769
ABTA AKGDH FORtppi GARFT GHMT2r PDH PFL PGI PGM POX PPS PYRtex TKT2,13,0.05002989,1.67508269,0.0719827687008706,1.35783697761473
ABTA AKGDH CPPPGO FORtppi GHMT2r NTD11 PDH PGI PGM POX PPS PYRtex TKT2,13,0.05032907,1.67463468,0.0717660787294501,1.3573268448932
ABTA AKGDH FORtppi GHMT2r NTD11 PDH PGI PGM POX PPS PYRtex TKT2,12,0.0503307,1.67463225,0.0717659400723613,1.35732369609417
ABTA AKGDH ALLTN FORtppi GHMT2r NDPK2 PDH PGI POX PPKr PPS PYRtex TKT2,13,0.0583685,1.67424288,0.0602658968450449,1.34460879014859
ABTA AKGDH ALLTN FORtppi GARFT GHMT2r NDPK2 PDH PGI POX PPS PYRtex TKT2 TRPAS2,14,0.0597141,1.67419348,0.060264158716283,1.34183148898818
4HTHRA ABTA AKGDH FORtppi G3PD2 PDH PGM POX PPS PYRtex TKT2,11,0.05081798,1.67390256,0.0699970758381186,1.3569975772827
4HTHRA ABTA AKGDH FORtppi PDH PGM POX PPS PYRtex TKT2,10,0.05087791,1.67381282,0.0699934411613998,1.35688158343663
ABTA ACPPAT181 AKGDH ALLTN FORtppi GMPR HXAND METt3pp NADH17pp PDH PGI POX PPC PPS PYRtex RPE SUCOAS TRPAS2 UM3PL,19,0.05232145,1.67313817,0.0699672887505984,1.35390874212725
ABTA ASNS2 GHMT2r MTHFD/MTHFC NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS,12,0.0956496,1.67301742,0.0271535897693248,1.28452177027194
ABTA ASNS2 MTHFD/MTHFC NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS,11,0.09567807,1.67299451,0.0271532442073717,1.28447294271639
ABTA GHMT2r MTHFD/MTHFC NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS,11,0.09579284,1.67290214,0.0271518205327246,1.28427617956909
ABTA MTHFD/MTHFC NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS,10,0.09582139,1.67287916,0.0271514533446029,1.28422725331159
ABTA ACPPAT181 AKGDH FORtppi GHMT2r GMPR HXAND METt3pp NADH17pp PDH PGI POX PPC PPS PYRtex RPE SUCOAS TRPAS2 UM3PL,19,0.05269576,1.67258829,0.0687546777957088,1.35361131463614
ABTA AKGDH ALLTN FORtppi GARFT GHMT2r NDPK2 PDH PGI POX PPS PYRtex TKT2,13,0.05979303,1.67239397,0.0602033380813784,1.34189071782349
ABTA AKGDH ALLTN FORtppi GHMT2r NDPK2 NTD11 PDH PGI POX PPS PYRtex TKT2 TRPAS2,14,0.06116296,1.67235418,0.0585715603038179,1.33966470844982
AACPS7 ABTA AKGDH CBMKr FORtppi GHMT2r PDH PGI POX PPS PYRtex TALA TKT2,13,0.05218662,1.67185309,0.072103539183032,1.35357454019667
ABTA AKGDH CBMKr FORtppi GHMT2r PDH PGI POX PPS PYRtex TALA TKT2,12,0.05222308,1.6717985,0.0721014539931386,1.35350420490944
ABTA AKGDH ALLTN FORtppi PDH PGI POX PPS PYRtex RPE,10,0.05234443,1.67161678,0.0699081067460283,1.35404909383971
ABTA AKGDH ALLTN FORtppi GHMT2r NDPK2 NTD11 PDH PGI POX PPS PYRtex TKT2,13,0.06124551,1.67050878,0.0585107381749291,1.33972302186078
ABTA AKGDH CPPPGO FORtppi GARFT NTD11 PDH PFL PGI PGM POX PPS PYRtex TKT2,14,0.05318916,1.67035183,0.0671443203840783,1.3533927675324
ABTA AKGDH CPPPGO FORtppi GARFT PDH PFL PGI PGM POX PPS PYRtex TKT2,13,0.05319037,1.67035003,0.0671442969845858,1.35339042646882
ABTA AKGDH FORtppi GARFT NTD11 PDH PFL PGI PGM POX PPS PYRtex TKT2,13,0.05319092,1.67034921,0.0671443547131728,1.3533893381441
ABTA AKGDH FORtppi GARFT PDH PFL PGI PGM POX PPS PYRtex TKT2,12,0.05319233,1.6703471,0.0671442668520067,1.35338663315815
ABTA AKGDH CPPPGO FORtppi NTD11 PDH PGI PGM POX PPS PYRtex TKT2,12,0.0533931,1.67004645,0.0671330190605153,1.35300117397061
ABTA AKGDH FORtppi NTD11 PDH PGI PGM POX PPS PYRtex TKT2,11,0.05339486,1.67004381,0.0671328663470604,1.35299781591344
ABTA ASNS2 GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS TRDR,13,0.12008585,1.66993293,0.0173211914642734,1.24664785040051
ABTA GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS TRDR,12,0.12023015,1.66983671,0.0173201979703095,1.24642496698397
ABTA ASNS2 MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS TRDR,12,0.12049375,1.66966096,0.017318408631153,1.24601823053103
ABTA MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS TRDR,11,0.12063904,1.66956409,0.0173174454969138,1.24579427487044
ABTA AKGDH FORtppi PDH PFL PGI POX PPS PYRtex RPE TRPAS2,11,0.05479855,1.66949923,0.0658333112828715,1.35057460395914
ABTA AKGDH FORtppi PDH PFL PGI POX PPS PYRtex RPE,10,0.05482876,1.66789662,0.0657742396508694,1.35071007049377
ADNK1 AKGDH ALLTN EAR141x FORtppi GHMT2r GLUDy MTHFD/MTHFC NDPK2 NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS TKT1 TRDR,19,0.12327108,1.66780918,0.0150378336914059,1.24266957235154
ABTA CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGM PIt2rpp POX PPKr PPS PYRtex SUCOAS,13,0.11339195,1.66720118,0.0190086686047819,1.25737663193684
ABTA AKGDH FORtppi GHMT2r PDH PGI POX PPKr PPS PYRtex TALA TKT2 TRPAS2,13,0.0564339,1.66709685,0.0614499440938869,1.34899592886675
ABTA CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGM POX PPKr PPS PYRtex SUCOAS,12,0.11383144,1.66688027,0.0190051184453083,1.25667897272417
ABTA AKGDH ALLTN FORtppi GHMT2r PDH PGM POX PPS PYRtex TALA TKT2,12,0.05608823,1.66601063,0.0644757376012757,1.34875112615823
ABTA CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGM PIt2rpp POX PPS PYRtex SUCOAS,12,0.1153509,1.66577076,0.0189927430128417,1.25427861025591
AACPS7 ABTA AKGDH FORtppi GHMT2r PDH PGI POX PPKr PPS PYRtex TALA TKT2,13,0.05646809,1.66544181,0.0613927264053024,1.34912919570079
ABTA CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGM POX PPS PYRtex SUCOAS,11,0.11580574,1.66543863,0.018989041475837,1.253563597014
ABTA AKGDH FORtppi GHMT2r PDH PGI POX PPKr PPS PYRtex TALA TKT2,12,0.05650458,1.66538717,0.061390952733389,1.34905990846507
ASNS2 GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS TRDR,12,0.12910827,1.66391724,0.0150032991689843,1.23394141889132
GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS TRDR,11,0.12925327,1.66382056,0.0150024057418431,1.23372816235023
ASNS2 MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS TRDR,11,0.12951807,1.663644,0.0150007639860601,1.23333916268285
MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS TRDR,10,0.129664,1.66354671,0.015,1.23312497560887
ABTA AKGDH CPPPGO FORtppi GARFT GHMT2r NTD11 PDH PFL PGI PGM POX PYRtex TKT2,14,0.04617212,1.66305346,0.0791813328042984,1.36486950237891
ABTA AKGDH FORtppi GARFT GHMT2r NTD11 PDH PFL PGI PGM POX PYRtex TKT2,13,0.04617359,1.6630507,0.0791814108454638,1.3648666161397
ABTA ASNS2 GHMT2r MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRDR,12,0.12064574,1.66218462,0.0172422167579229,1.2467013263759
ABTA GHMT2r MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRDR,11,0.12079139,1.6620786,0.0172411295209038,1.24647833522401
ABTA ASNS2 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRDR,11,0.12105746,1.66188494,0.0172391689037586,1.24607140684413
ABTA MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRDR,10,0.12120411,1.6617782,0.0172380293044519,1.24584738579299
ABTA AKGDH ALLTN FORtppi GARFT GHMT2r PDH PGI POX PPS PYRtex TKT2 TRPAS2,13,0.06006523,1.66176231,0.0598436066922578,1.3426463826712
ABTA CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPKr PPS PYRtex SUCOAS,11,0.12134163,1.66139632,0.0172341512142206,1.24567260400118
ABTA MTHFD/MTHFC NDPK4 PDH PFL POX PPS PYRtex SUCOAS TKT2 TRPAS2,11,0.09263236,1.66080666,0.0307211216469061,1.29008059819913
ABTA ACACT5r CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS,12,0.12225016,1.66073292,0.017227380315903,1.24428978807082
ABTA ACACT5r CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS,11,0.12275013,1.66036784,0.017223688480004,1.24353163545145
ABTA CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS,11,0.1229119,1.66024972,0.0172224983911241,1.24328675711022
ABTA AKGDH ALLTN FORtppi GARFT GHMT2r PDH PGI POX PPS PYRtex TKT2,12,0.06014509,1.65993568,0.0597817710473123,1.34270890683554
ABTA CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS,10,0.1233817,1.65990667,0.0172190041148728,1.24257681479821
ABTA AKGDH ALLTN FORtppi GHMT2r NTD11 PDH PGI POX PPS PYRtex TKT2 TRPAS2,13,0.06153544,1.65960253,0.0581508802082182,1.34047959883525
ABTA MTHFD/MTHFC PDH PFL POX PPS PYRtex SUCOAS TKT2 TRPAS2,10,0.09269834,1.65953017,0.0306981764722001,1.29011727492251
ABTA MTHFD/MTHFC NDPK3 PDH PFL POX PPS PYRtex SUCOAS TKT2,10,0.09038199,1.65922218,0.031949506754609,1.29394283337764
ABTA ASNS2 GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS,12,0.12357761,1.65809408,0.0172004459383864,1.24249052662729
ABTA ASNS2 MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS,11,0.12364273,1.65804565,0.0171999599167699,1.24239249376235
ABTA GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS,11,0.12373044,1.65798042,0.0171993245962755,1.24226050001553
ABTA MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS,10,0.12379572,1.65793187,0.0171988983140935,1.2421622829116
ABTA AKGDH ALLTN FORtppi GHMT2r NTD11 PDH PGI POX PPS PYRtex TKT2,12,0.061619,1.65772856,0.0580889011506191,1.34054139111282
ABTA MTHFD/MTHFC PDH PFL POX PPS PYRtex SUCOAS TKT2,9,0.09274978,1.65684402,0.0306499918382556,1.2903550999269
ABTA MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TALA,10,0.11591255,1.656709,0.0195374012563782,1.25421699362583
ABTA MTHFD/MTHFC NDPK2 PDH PFL PGM PIt2rpp POX PPS PYRtex SUCOAS,11,0.11625158,1.65643614,0.0188882594111839,1.25394422179169
ABTA MTHFD/MTHFC NDPK2 PDH PFL PGM POX PPS PYRtex SUCOAS,10,0.11671356,1.65606431,0.0188840953870314,1.25322642851246
ASNS2 GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex TRDR,11,0.14132433,1.6557722,0.0123476969606013,1.21764289824586
GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex TRDR,10,0.14146801,1.6556764,0.0123469609843242,1.21744644480884
ASNS2 GHMT2r MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRDR,11,0.1297634,1.65554808,0.0149288628380575,1.23397589384655
ASNS2 MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex TRDR,10,0.14173034,1.65550149,0.0123456981758459,1.21708818520943
GHMT2r MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRDR,10,0.12990988,1.65544146,0.0149279639085188,1.23376257887585
MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex TRDR,9,0.14187485,1.65540514,0.0123449645937951,1.21689109789889
ASNS2 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRDR,10,0.13017739,1.65524675,0.0149262479452077,1.23337349828234
MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRDR,9,0.1303248,1.65513945,0.0149252483027021,1.23315937303504
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPKr PPS PYRtex SUCOAS TKT1,11,0.13055933,1.65466556,0.0149210324532149,1.23285726387353
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPKr PPS PYRtex SUCOAS,10,0.13070307,1.6545606,0.0149201545151159,1.23264893281255
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGM PIt2rpp POX PPS PYRtex SUCOAS TKT1,12,0.13073966,1.65453389,0.0149198797059746,1.23259594772194
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGI PGM POX PPS PYRtex SUCOAS TKT1,12,0.13094115,1.65438676,0.0149186103833668,1.23230428136136
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGM PIt2rpp POX PPS PYRtex SUCOAS,11,0.1309706,1.65436525,0.0149183862637874,1.23226169550045
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGM POX PPS PYRtex SUCOAS TKT1,11,0.13120163,1.65419656,0.0149168878465916,1.23192775585556
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PGM POX PPS PYRtex SUCOAS,10,0.1314342,1.65402673,0.0149153721025426,1.23159204298726
ACACT5r CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS TKT1,12,0.13147328,1.6539982,0.0149151219167879,1.23153567272358
ACACT5r CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS,11,0.13161904,1.65389176,0.0149141795898222,1.23132554308542
ABTA MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TRPAS2,10,0.12407715,1.65366408,0.0171552941053207,1.24224912763439
ACACT5r CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TKT1,11,0.13197585,1.65363121,0.0149118190941752,1.23081192778368
ACACT5r CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS,10,0.13212273,1.65352397,0.0149109089707728,1.23060078069296
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS TKT1,11,0.13213841,1.65351252,0.0149108045117238,1.23057825371202
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS,10,0.13228565,1.65340501,0.0149098560577055,1.23036680426503
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS TKT1,10,0.13261033,1.65316792,0.0149077375797194,1.22990118782751
CYTK1 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS,9,0.13275862,1.65305964,0.0149067533241908,1.22968882722223
ABTA ASNS2 GHMT2r MTHFD/MTHFC NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS,12,0.09655088,1.65302627,0.0268378703539523,1.28535044708022
ABTA ASNS2 MTHFD/MTHFC NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS,11,0.09657989,1.65299714,0.0268373674892361,1.28530174802638
ABTA GHMT2r MTHFD/MTHFC NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS,11,0.09669683,1.65287968,0.0268355229432029,1.28510543859918
ABTA MTHFD/MTHFC NDPK3 PDH PFL PGI POX PPS PYRtex SUCOAS,10,0.09672593,1.65285046,0.0268350999571677,1.28505658872508
ABTA ASNS2 GHMT2r MTHFD/MTHFC PDH PFL PGI POX PPS PYRtex SUCOAS,11,0.0967572,1.65281905,0.0268345921543824,1.28500412485948
ABTA ASNS2 MTHFD/MTHFC PDH PFL PGI POX PPS PYRtex SUCOAS,10,0.09678633,1.65278979,0.0268341613944862,1.28495524167637
ABTA GHMT2r MTHFD/MTHFC PDH PFL PGI POX PPS PYRtex SUCOAS,10,0.09690378,1.65267183,0.0268322866249388,1.28475826360832
ABTA MTHFD/MTHFC PDH PFL PGI POX PPS PYRtex SUCOAS,9,0.096933,1.65264248,0.0268318322965348,1.28470926974205
ASNS2 GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS,11,0.13297732,1.65110342,0.0148894563373664,1.22960342076041
ASNS2 MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS,10,0.13304287,1.65105467,0.0148889602276319,1.22950988508285
GHMT2r MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS,10,0.13313115,1.65098902,0.0148884013996725,1.22938392728344
MTHFD/MTHFC NDPK2 NDPK3 PDH PFL POX PPS PYRtex SUCOAS,9,0.13319685,1.65094016,0.0148879646928587,1.22929023755268
ABTA AKGDH ALLTN FORtppi PDH PGI PGM POX PYRtex TKT2 TRPAS2,11,0.05353057,1.65071814,0.0664076620144339,1.35511915404016
ABTA ASNS2 GHMT2r MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS,11,0.12417061,1.65006258,0.0171185435909511,1.24255343547542
ABTA ASNS2 MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS,10,0.12423636,1.65000967,0.0171180965057251,1.2424553461006
ABTA GHMT2r MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS,10,0.12432491,1.6499384,0.0171173258842495,1.2423233668021
ABTA MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex SUCOAS,9,0.12439082,1.64988536,0.0171167775885712,1.24222516163235
ABTA AKGDH CBMKr FORtppi GHMT2r NDPK2 NDPK3 NTD11 PDH PFL POX PPS PYRtex TKT2 TRDR TRPAS2,16,0.0890653,1.64923151,0.0340904931550222,1.29673682659205
ABTA AKGDH ALLTN FORtppi PDH PGI PGM POX PYRtex TKT2,10,0.05355342,1.64915377,0.0663488905097004,1.35526699237092
ABTA AKGDH CPPPGO FORtppi NTD11 PDH PGI PGM POX PYRtex TKT2,11,0.05355511,1.64915058,0.0663486640210431,1.35526388117445
ABTA AKGDH FORtppi NTD11 PDH PGI PGM POX PYRtex TKT2,10,0.05355689,1.64914724,0.0663485127683852,1.3552605709522
ABTA AKGDH CBMKr FORtppi NDPK4 PDH PGI PGM POX PYRtex TKT2,11,0.05365387,1.64896461,0.0663417196187339,1.35507980895968
ABTA AKGDH CBMKr FORtppi PDH PGI PGM POX PYRtex TKT2,10,0.05366595,1.64894186,0.0663407616934016,1.35505733738073
ABTA AKGDH CBMKr EDTXSF1 FORtppi GHMT2r NDPK2 NDPK3 NDPK5 PDH PFL POX PPS PYNP2r PYRtex SUCOAS TKT2 TRDR TRPAS2,19,0.0900044,1.64816901,0.0334563643555203,1.29535948136247
MDH MTHFD/MTHFC PDH PFL PIt2rpp POX PPS PYRtex SUCOAS TKT2,10,0.10174145,1.64781297,0.019856115673602,1.2794021366579
ABTA CBMKr EDTXSF1 FORtppi GHMT2r NDPK2 NDPK3 NDPK5 NTD11 PDH PFL POX PPS PYNP2r PYRtex SUCOAS TKT2 TRDR TRPAS2,19,0.09061374,1.6474796,0.0338504955208779,1.29416355974713
MDH MTHFD/MTHFC PDH PFL POX PPS PYRtex SUCOAS TKT2,9,0.10211521,1.64743758,0.0198516949629737,1.27879025202629
MDH MTHFD/MTHFC PDH PFL PIt2rpp POX PPS PYRtex SUCOAS,9,0.10226373,1.6472884,0.0198498529243945,1.27854743744662
MDH MTHFD/MTHFC PDH PFL POX PPS PYRtex SUCOAS,8,0.10264134,1.64690914,0.0198454151124682,1.27793073987935
ABTA FTHFD GARFT GHMT2r NDPK2 PDH PFL PGI POX PPS PYRtex SUCOAS TRPAS2,13,0.09875308,1.64658049,0.0267360774975322,1.28219667837926
ASNS2 GHMT2r MTHFD/MTHFC NDPK2 PDH PFL POX PPS PYRtex TRDR,10,0.14212034,1.64655373,0.0122797342027186,1.21766343284425
ABTA AKGDH CBMKr EDTXSF1 FORtppi GHMT2r NDPK2 NDPK3 NDPK5 NTD11 PDH PFL POX PPS PYNP2r PYRtex SUCOAS TKT2 TRDR,19,0.08923251,1.64650634,0.0340360256592581,1.29676558662
